Minutes Played,Goals Scored,Assists,Clean Sheet,Goals Conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ICT Index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,Total Points,in_dreamteam,element,Gameweek,season,name,team,opponent_team,was_home,Player Team ID,Is Home,Opponent Difficulty,element_type,Position,Player Name Norm,Injury/Unavailable,Avg_Total Points_L3,Avg_Minutes Played_L3,Avg_Goals Scored_L3,Avg_Assists_L3,Avg_Total Points_L5,Avg_Minutes Played_L5,Avg_Goals Scored_L5,Avg_Assists_L5,Player UUID,Team_Points_Contribution_GW_Pct
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,376,24,2025-26,Joe Gomez,12,15,True,12,True,3,2,DEF,joe gomez,0.0,0.3333333333333333,11.333333333333334,0.0,0.0,0.4,7.0,0.0,0.0,845b4f9c-2fc4-415a-b79c-511935f0cfc9,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,376,25,2025-26,Joe Gomez,12,13,True,12,True,4,2,DEF,joe gomez,0.0,0.0,11.0,0.0,0.0,0.4,7.0,0.0,0.0,845b4f9c-2fc4-415a-b79c-511935f0cfc9,0.0
21,0,0,0,0,0,0,0,0,0,0,0,3,4.2,0.9,0.0,0.5,1,0,1,2,0,0.0,0.0,0.0,0.2,1,False,376,26,2025-26,Joe Gomez,12,17,False,12,False,4,2,DEF,joe gomez,0.0,0.0,11.0,0.0,0.0,0.2,6.8,0.0,0.0,845b4f9c-2fc4-415a-b79c-511935f0cfc9,1.52
7,0,0,0,0,0,0,0,0,0,0,0,3,4.4,0.3,0.0,0.5,3,0,0,3,0,0.0,0.01,0.01,0.29,1,False,376,27,2025-26,Joe Gomez,12,16,False,12,False,3,2,DEF,joe gomez,0.0,0.3333333333333333,7.0,0.0,0.0,0.2,10.8,0.0,0.0,845b4f9c-2fc4-415a-b79c-511935f0cfc9,1.49
76,0,0,0,2,0,0,0,0,0,0,0,6,13.2,11.7,4.0,2.9,3,3,2,5,1,0.05,0.05,0.1,1.69,1,False,376,28,2025-26,Joe Gomez,12,19,True,12,True,2,2,DEF,joe gomez,0.0,0.6666666666666666,9.333333333333334,0.0,0.0,0.4,12.2,0.0,0.0,845b4f9c-2fc4-415a-b79c-511935f0cfc9,1.69
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,1,2025-26,Joe Hodge,20,13,True,20,True,4,3,MID,joe hodge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,2,2025-26,Joe Hodge,20,4,False,20,False,3,3,MID,joe hodge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,3,2025-26,Joe Hodge,20,9,True,20,True,3,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,4,2025-26,Joe Hodge,20,15,False,20,False,4,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,5,2025-26,Joe Hodge,20,11,True,20,True,2,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,6,2025-26,Joe Hodge,20,18,False,20,False,3,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,7,2025-26,Joe Hodge,20,6,True,20,True,3,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,8,2025-26,Joe Hodge,20,17,False,20,False,4,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,9,2025-26,Joe Hodge,20,3,True,20,True,1,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,10,2025-26,Joe Hodge,20,10,False,20,False,3,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,11,2025-26,Joe Hodge,20,7,False,20,False,4,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,12,2025-26,Joe Hodge,20,8,True,20,True,3,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,13,2025-26,Joe Hodge,20,2,False,20,False,4,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,14,2025-26,Joe Hodge,20,16,True,20,True,2,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,15,2025-26,Joe Hodge,20,14,True,20,True,3,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,16,2025-26,Joe Hodge,20,1,False,20,False,5,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,17,2025-26,Joe Hodge,20,5,True,20,True,3,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,18,2025-26,Joe Hodge,20,12,False,20,False,4,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,19,2025-26,Joe Hodge,20,14,False,20,False,4,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,20,2025-26,Joe Hodge,20,19,True,20,True,2,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,21,2025-26,Joe Hodge,20,9,False,20,False,3,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,22,2025-26,Joe Hodge,20,15,True,20,True,3,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,23,2025-26,Joe Hodge,20,13,False,20,False,5,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,24,2025-26,Joe Hodge,20,4,True,20,True,3,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,25,2025-26,Joe Hodge,20,7,True,20,True,3,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,26,2025-26,Joe Hodge,20,16,False,20,False,3,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,26,2025-26,Joe Hodge,20,1,True,5,True,4,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,26,2025-26,Joe Hodge,20,1,True,20,True,4,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,27,2025-26,Joe Hodge,20,8,False,20,False,3,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,653,28,2025-26,Joe Hodge,20,2,True,20,True,3,3,MID,joe hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b293fda1-fbd5-4b03-b7e7-82b890afc81a,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,1,2025-26,Joe Knight,6,10,True,6,True,2,3,MID,joe knight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,2,2025-26,Joe Knight,6,9,False,6,False,3,3,MID,joe knight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,3,2025-26,Joe Knight,6,13,True,6,True,4,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,4,2025-26,Joe Knight,6,4,False,6,False,3,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,5,2025-26,Joe Knight,6,18,True,6,True,3,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,6,2025-26,Joe Knight,6,7,False,6,False,4,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,7,2025-26,Joe Knight,6,20,False,6,False,2,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,8,2025-26,Joe Knight,6,15,True,6,True,3,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,9,2025-26,Joe Knight,6,14,False,6,False,4,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,False,175,10,2025-26,Joe Knight,6,11,True,6,True,2,3,MID,joe knight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,1.23
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,11,2025-26,Joe Knight,6,8,False,6,False,3,3,MID,joe knight,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2,0.2,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,12,2025-26,Joe Knight,6,5,True,6,True,3,3,MID,joe knight,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2,0.2,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,13,2025-26,Joe Knight,6,16,False,6,False,3,3,MID,joe knight,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2,0.2,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,14,2025-26,Joe Knight,6,2,True,6,True,3,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,15,2025-26,Joe Knight,6,19,True,6,True,2,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,16,2025-26,Joe Knight,6,12,False,6,False,4,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,17,2025-26,Joe Knight,6,17,True,6,True,2,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,18,2025-26,Joe Knight,6,1,False,6,False,5,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,19,2025-26,Joe Knight,6,19,False,6,False,2,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,20,2025-26,Joe Knight,6,3,True,6,True,1,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,21,2025-26,Joe Knight,6,13,False,6,False,5,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,22,2025-26,Joe Knight,6,4,True,6,True,3,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,23,2025-26,Joe Knight,6,10,False,6,False,3,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,24,2025-26,Joe Knight,6,9,True,6,True,3,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,25,2025-26,Joe Knight,6,8,True,6,True,3,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,26,2025-26,Joe Knight,6,2,False,6,False,4,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,27,2025-26,Joe Knight,6,5,False,6,False,4,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,175,28,2025-26,Joe Knight,6,16,True,6,True,2,3,MID,joe knight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582ccbe-fb16-4e2a-90a5-509792098c1e,0.0
90,0,0,1,0,0,0,0,0,0,0,1,26,14.4,0.6,0.0,1.5,7,2,0,7,1,0.0,0.0,0.0,0.55,7,False,348,1,2025-26,Joe Rodon,11,9,True,11,True,3,2,DEF,joe rodon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e8d26f9-fcca-44d2-9939-03c86e069057,10.45
90,0,0,0,5,0,0,0,0,0,0,0,-2,29.0,0.1,0.0,2.9,13,2,1,14,1,0.0,0.0,0.0,2.88,2,False,348,2,2025-26,Joe Rodon,11,1,False,11,False,5,2,DEF,joe rodon,0.0,7.0,90.0,0.0,0.0,7.0,90.0,0.0,0.0,9e8d26f9-fcca-44d2-9939-03c86e069057,13.33
90,0,0,1,0,0,0,0,0,0,0,1,28,15.4,0.8,2.0,1.8,6,3,1,7,1,0.0,0.0,0.0,0.46,7,False,348,3,2025-26,Joe Rodon,11,15,True,11,True,3,2,DEF,joe rodon,0.0,4.5,90.0,0.0,0.0,4.5,90.0,0.0,0.0,9e8d26f9-fcca-44d2-9939-03c86e069057,13.46
90,0,0,0,1,0,0,0,0,0,0,0,12,19.0,0.7,2.0,2.2,10,1,0,10,1,0.0,0.0,0.0,0.85,4,False,348,4,2025-26,Joe Rodon,11,10,False,11,False,3,2,DEF,joe rodon,0.0,5.333333333333333,90.0,0.0,0.0,5.333333333333333,90.0,0.0,0.0,9e8d26f9-fcca-44d2-9939-03c86e069057,12.5
90,0,0,0,1,0,0,0,0,0,0,0,12,20.0,0.6,0.0,2.1,8,2,1,9,1,0.0,0.01,0.01,1.78,2,False,348,5,2025-26,Joe Rodon,11,20,False,11,False,2,2,DEF,joe rodon,0.0,4.333333333333333,90.0,0.0,0.0,5.0,90.0,0.0,0.0,9e8d26f9-fcca-44d2-9939-03c86e069057,3.12
90,1,0,0,2,0,0,0,0,0,0,0,21,55.0,0.3,47.0,10.2,7,3,2,9,1,0.33,0.0,0.33,0.82,7,False,348,6,2025-26,Joe Rodon,11,4,True,11,True,3,2,DEF,joe rodon,0.0,4.333333333333333,90.0,0.0,0.0,4.4,90.0,0.0,0.0,9e8d26f9-fcca-44d2-9939-03c86e069057,15.56
90,0,0,0,2,0,0,0,0,0,0,0,3,14.8,1.5,15.0,3.1,6,4,0,6,1,0.09,0.02,0.11,0.53,1,False,348,7,2025-26,Joe Rodon,11,18,True,11,True,3,2,DEF,joe rodon,0.0,4.333333333333333,90.0,0.3333333333333333,0.0,4.4,90.0,0.2,0.0,9e8d26f9-fcca-44d2-9939-03c86e069057,2.94
90,0,0,0,2,0,0,0,0,0,0,0,9,24.0,13.7,21.0,5.9,4,4,1,5,1,0.01,0.04,0.05,0.45,1,False,348,8,2025-26,Joe Rodon,11,3,False,11,False,2,2,DEF,joe rodon,0.0,3.3333333333333335,90.0,0.3333333333333333,0.0,4.2,90.0,0.2,0.0,9e8d26f9-fcca-44d2-9939-03c86e069057,5.0
90,1,0,0,1,0,0,0,0,0,0,3,35,61.6,10.1,33.0,10.5,10,4,1,11,1,0.25,0.0,0.25,0.65,13,True,348,9,2025-26,Joe Rodon,11,19,True,11,True,2,2,DEF,joe rodon,0.0,3.0,90.0,0.3333333333333333,0.0,3.0,90.0,0.2,0.0,9e8d26f9-fcca-44d2-9939-03c86e069057,24.07
90,0,0,0,3,0,0,0,0,0,0,0,5,20.0,1.4,2.0,2.3,7,3,1,8,1,0.0,0.01,0.01,3.07,1,False,348,10,2025-26,Joe Rodon,11,6,False,11,False,3,2,DEF,joe rodon,0.0,5.0,90.0,0.3333333333333333,0.0,4.8,90.0,0.4,0.0,9e8d26f9-fcca-44d2-9939-03c86e069057,4.76
90,0,0,0,3,0,0,0,0,0,0,0,4,24.8,0.8,4.0,3.0,7,3,2,9,1,0.0,0.01,0.01,2.55,1,False,348,11,2025-26,Joe Rodon,11,16,False,11,False,3,2,DEF,joe rodon,0.0,5.0,90.0,0.3333333333333333,0.0,4.6,90.0,0.4,0.0,9e8d26f9-fcca-44d2-9939-03c86e069057,2.86
90,0,0,0,2,0,0,0,0,0,0,0,19,30.4,20.7,2.0,5.3,10,7,2,12,1,0.0,0.01,0.01,1.58,3,False,348,12,2025-26,Joe Rodon,11,2,True,11,True,3,2,DEF,joe rodon,0.0,5.0,90.0,0.3333333333333333,0.0,3.4,90.0,0.2,0.0,9e8d26f9-fcca-44d2-9939-03c86e069057,9.38
